time,pelvis_tz,pelvis_ty,pelvis_tx,pelvis_tilt,pelvis_list,pelvis_rotation,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r_translation3,knee_angle_r_translation2,knee_angle_r_translation1,knee_angle_r,knee_angle_r_rotation2,knee_angle_r_rotation3,ankle_angle_r,subtalar_angle_r,mtp_angle_r,knee_angle_r_beta_translation2,knee_angle_r_beta_translation1,knee_angle_r_beta_rotation1,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l_translation3,knee_angle_l_translation2,knee_angle_l_translation1,knee_angle_l,knee_angle_l_rotation2,knee_angle_l_rotation3,ankle_angle_l,subtalar_angle_l,mtp_angle_l,knee_angle_l_beta_translation2,knee_angle_l_beta_translation1,knee_angle_l_beta_rotation1,L5_S1_FE,L5_S1_LB,L5_S1_AR,T12_L1_FE,T12_L1_LB,T12_L1_AR,T1_head_neck_FE,T1_head_neck_LB,T1_head_neck_AR,sternoclavicular_r2_r,sternoclavicular_r3_r,unrotscap_r3_r,unrotscap_r2_r,acromioclavicular_r2_r,acromioclavicular_r3_r,acromioclavicular_r1_r,unrothum_r1_r,unrothum_r3_r,unrothum_r2_r,elv_angle_r,shoulder_elv_r,shoulder1_r2_r,shoulder_rot_r,elbow_flexion_r,pro_sup_r,deviation_r,flexion_r,wrist_hand_r1_r,wrist_hand_r3_r,sternoclavicular_r2_l,sternoclavicular_r3_l,unrotscap_r3_l,unrotscap_r2_l,acromioclavicular_r2_l,acromioclavicular_r3_l,acromioclavicular_r1_l,unrothum_r1_l,unrothum_r3_l,unrothum_r2_l,elv_angle_l,shoulder_elv_l,shoulder1_r2_l,shoulder_rot_l,elbow_flexion_l,pro_sup_l,deviation_l,flexion_l,wrist_hand_r1_l,wrist_hand_r3_l
2.2,-0.015034,-0.029027,2.782479,0.027015,0.094466,-0.015811,0.090044,-0.224359,-0.163932,0.0034,0.005025,0.001399,1.125924,0.028832,0.237098,-0.347294,0.0,0.0,-0.040821,0.009968,-0.830315,0.309551,0.14912,0.021328,-0.002195,-0.002014,0.000874,0.372131,0.023795,-0.115329,0.09056,0.0,0.0,-0.027086,0.042785,-0.128323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.065437,0.027716,-0.027716,0.065437,-0.01325,0.107078,0.048131,-0.048131,-0.107078,0.01325,-0.180555,0.270398,0.180555,0.281176,0.508488,-0.107564,0.002285,0.0,0.003096,0.0,-0.090082,0.038155,-0.038155,0.090082,-0.01824,0.147407,0.066259,-0.066259,-0.147407,0.01824,-0.620529,0.372239,0.620529,0.493471,0.466514,-0.290015,0.002285,0.0,0.003096,0.0
2.21,-0.016372,-0.02699,2.793973,0.026057,0.089247,-0.014104,0.121682,-0.222675,-0.163816,0.003316,0.005122,0.001401,1.158424,0.027855,0.239726,-0.296158,0.0,0.0,-0.040721,0.008478,-0.862922,0.295499,0.146245,0.024385,-0.002187,-0.002006,0.000871,0.370486,0.023718,-0.114911,0.101522,0.0,0.0,-0.027025,0.042843,-0.127196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.065537,0.027758,-0.027758,0.065537,-0.01327,0.107243,0.048205,-0.048205,-0.107243,0.01327,-0.193846,0.270813,0.193846,0.282843,0.500871,-0.102588,0.002285,0.0,0.003096,0.0,-0.088964,0.037681,-0.037681,0.088964,-0.018013,0.145578,0.065436,-0.065436,-0.145578,0.018013,-0.581037,0.36762,0.581037,0.50413,0.471044,-0.278713,0.002285,0.0,0.003096,0.0
2.22,-0.017417,-0.024759,2.805685,0.025516,0.08556,-0.014795,0.152954,-0.222064,-0.161674,0.003243,0.005197,0.001402,1.183954,0.027038,0.241668,-0.243477,0.0,0.0,-0.040602,0.007316,-0.888448,0.27812,0.144168,0.025272,-0.002151,-0.001971,0.000859,0.363453,0.023388,-0.113116,0.113969,0.0,0.0,-0.026762,0.043087,-0.122418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.066203,0.02804,-0.02804,0.066203,-0.013405,0.108333,0.048695,-0.048695,-0.108333,0.013405,-0.212227,0.273566,0.212227,0.284031,0.493058,-0.097498,0.002285,0.0,0.003096,0.0,-0.087115,0.036898,-0.036898,0.087115,-0.017639,0.142552,0.064076,-0.064076,-0.142552,0.017639,-0.54856,0.359978,0.54856,0.508755,0.473601,-0.279923,0.002285,0.0,0.003096,0.0
2.23,-0.018264,-0.022427,2.817295,0.024676,0.081374,-0.015721,0.183635,-0.218514,-0.157419,0.003184,0.005252,0.001403,1.203116,0.026398,0.243057,-0.193287,0.0,0.0,-0.04049,0.006448,-0.907553,0.260471,0.140959,0.02581,-0.002106,-0.001928,0.000845,0.35487,0.022978,-0.110906,0.120538,0.0,0.0,-0.026439,0.043383,-0.116674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.066874,0.028325,-0.028325,0.066874,-0.013541,0.10943,0.049188,-0.049188,-0.10943,0.013541,-0.225111,0.276338,0.225111,0.285682,0.485571,-0.093811,0.002285,0.0,0.003096,0.0,-0.085589,0.036252,-0.036252,0.085589,-0.01733,0.140055,0.062954,-0.062954,-0.140055,0.01733,-0.511095,0.353673,0.511095,0.517691,0.476219,-0.274555,0.002285,0.0,0.003096,0.0
2.24,-0.019057,-0.020436,2.828577,0.022747,0.077774,-0.01561,0.215455,-0.215709,-0.154486,0.003139,0.005292,0.001403,1.217087,0.025917,0.244033,-0.153761,0.0,0.0,-0.040396,0.005818,-0.921451,0.245602,0.137963,0.025237,-0.002074,-0.001898,0.000835,0.348835,0.022686,-0.109339,0.126817,0.0,0.0,-0.02621,0.04359,-0.112693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.067616,0.028639,-0.028639,0.067616,-0.013691,0.110645,0.049734,-0.049734,-0.110645,0.013691,-0.229361,0.279406,0.229361,0.291934,0.476169,-0.091538,0.002285,0.0,0.003096,0.0,-0.083727,0.035463,-0.035463,0.083727,-0.016953,0.137009,0.061584,-0.061584,-0.137009,0.016953,-0.487341,0.34598,0.487341,0.505774,0.485362,-0.275554,0.002285,0.0,0.003096,0.0
2.25,-0.019714,-0.018384,2.840233,0.021369,0.075405,-0.015732,0.244561,-0.213803,-0.151358,0.003109,0.005316,0.001403,1.225741,0.025614,0.244623,-0.117357,0.0,0.0,-0.040333,0.00543,-0.930046,0.227118,0.136049,0.025371,-0.002012,-0.001839,0.000814,0.337042,0.022103,-0.106248,0.13006,0.0,0.0,-0.025758,0.043988,-0.105054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.068732,0.029111,-0.029111,0.068732,-0.013917,0.11247,0.050555,-0.050555,-0.11247,0.013917,-0.258457,0.284014,0.258457,0.284183,0.474881,-0.083945,0.002285,0.0,0.003096,0.0,-0.082396,0.034899,-0.034899,0.082396,-0.016683,0.13483,0.060605,-0.060605,-0.13483,0.016683,-0.43403,0.340477,0.43403,0.526666,0.485189,-0.271732,0.002285,0.0,0.003096,0.0
2.26,-0.020115,-0.016332,2.851524,0.021086,0.073234,-0.016734,0.271652,-0.210217,-0.146721,0.003098,0.005325,0.001403,1.228972,0.025499,0.24484,-0.085548,0.0,0.0,-0.040308,0.005285,-0.933252,0.20765,0.133743,0.023737,-0.001946,-0.001777,0.000792,0.324806,0.021483,-0.102998,0.132659,0.0,0.0,-0.025283,0.044396,-0.09733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06999,0.029644,-0.029644,0.06999,-0.014172,0.114529,0.05148,-0.05148,-0.114529,0.014172,-0.280053,0.289214,0.280053,0.281029,0.472547,-0.077746,0.002285,0.0,0.003096,0.0,-0.080811,0.034227,-0.034227,0.080811,-0.016362,0.132236,0.059439,-0.059439,-0.132236,0.016362,-0.393424,0.333927,0.393424,0.528534,0.491207,-0.267372,0.002285,0.0,0.003096,0.0
2.27,-0.020683,-0.014453,2.862728,0.020261,0.069347,-0.01518,0.296755,-0.204977,-0.144896,0.003119,0.005308,0.001403,1.222958,0.025712,0.244435,-0.065376,0.0,0.0,-0.040353,0.005555,-0.927283,0.189327,0.129981,0.023771,-0.001886,-0.001722,0.000772,0.313901,0.020918,-0.100065,0.136456,0.0,0.0,-0.024854,0.044754,-0.090624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.070954,0.030053,-0.030053,0.070954,-0.014367,0.116107,0.052189,-0.052189,-0.116107,0.014367,-0.284224,0.293197,0.284224,0.285155,0.46672,-0.076247,0.002285,0.0,0.003096,0.0,-0.079626,0.033726,-0.033726,0.079626,-0.016123,0.130297,0.058567,-0.058567,-0.130297,0.016123,-0.370942,0.32903,0.370942,0.51724,0.504205,-0.269697,0.002285,0.0,0.003096,0.0
2.28,-0.021208,-0.012986,2.873917,0.018167,0.06611,-0.012908,0.321723,-0.200119,-0.14409,0.003161,0.005273,0.001403,1.210312,0.026152,0.243564,-0.059481,0.0,0.0,-0.040443,0.006123,-0.914714,0.171381,0.126332,0.021428,-0.001815,-0.001656,0.000748,0.300929,0.02023,-0.096531,0.139866,0.0,0.0,-0.024339,0.045172,-0.082873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.072598,0.030749,-0.030749,0.072598,-0.0147,0.118796,0.053398,-0.053398,-0.118796,0.0147,-0.317093,0.299989,0.317093,0.273166,0.469804,-0.069669,0.002285,0.0,0.003096,0.0,-0.078341,0.033182,-0.033182,0.078341,-0.015862,0.128195,0.057623,-0.057623,-0.128195,0.015862,-0.3145,0.323722,0.3145,0.531357,0.508639,-0.275027,0.002285,0.0,0.003096,0.0
2.29,-0.0217,-0.011013,2.885295,0.022095,0.062132,-0.010479,0.336828,-0.19478,-0.145707,0.00322,0.00522,0.001402,1.191746,0.02678,0.24224,-0.035422,0.0,0.0,-0.040559,0.006962,-0.896223,0.145854,0.123193,0.024393,-0.001732,-0.00158,0.00072,0.286218,0.01943,-0.092463,0.142574,0.0,0.0,-0.023746,0.045638,-0.074385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.074134,0.0314,-0.0314,0.074134,-0.015011,0.121311,0.054528,-0.054528,-0.121311,0.015011,-0.334761,0.306339,0.334761,0.267561,0.470042,-0.066348,0.002285,0.0,0.003096,0.0,-0.077147,0.032676,-0.032676,0.077147,-0.015621,0.126241,0.056745,-0.056745,-0.126241,0.015621,-0.274713,0.31879,0.274713,0.534513,0.516097,-0.258726,0.002285,0.0,0.003096,0.0
2.3,-0.022359,-0.009735,2.896115,0.021702,0.057767,-0.006595,0.355671,-0.188624,-0.148429,0.003291,0.005149,0.001402,1.167456,0.027571,0.240425,-0.022956,0.0,0.0,-0.040683,0.008066,-0.871962,0.125926,0.11976,0.031625,-0.001657,-0.001511,0.000693,0.272855,0.018685,-0.088713,0.145805,0.0,0.0,-0.023201,0.046052,-0.066964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.075523,0.031988,-0.031988,0.075523,-0.015292,0.123584,0.05555,-0.05555,-0.123584,0.015292,-0.352151,0.312079,0.352151,0.261576,0.470255,-0.064478,0.002285,0.0,0.003096,0.0,-0.076187,0.032269,-0.032269,0.076187,-0.015426,0.12467,0.056038,-0.056038,-0.12467,0.015426,-0.237114,0.314821,0.237114,0.530294,0.526923,-0.250006,0.002285,0.0,0.003096,0.0
2.31,-0.023019,-0.008722,2.906906,0.021807,0.052524,-0.002098,0.371487,-0.183015,-0.154404,0.003369,0.005062,0.0014,1.138331,0.028468,0.238122,-0.008315,0.0,0.0,-0.04079,0.009398,-0.842777,0.107057,0.115012,0.035009,-0.001594,-0.001453,0.000671,0.261839,0.018058,-0.085582,0.149949,0.0,0.0,-0.022746,0.046387,-0.061058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07702,0.032622,-0.032622,0.07702,-0.015595,0.126033,0.056651,-0.056651,-0.126033,0.015595,-0.371683,0.318264,0.371683,0.254299,0.472146,-0.062321,0.002285,0.0,0.003096,0.0,-0.07554,0.031995,-0.031995,0.07554,-0.015295,0.123612,0.055563,-0.055563,-0.123612,0.015295,-0.199384,0.312149,0.199384,0.527648,0.538895,-0.238438,0.002285,0.0,0.003096,0.0
2.32,-0.023653,-0.007749,2.917874,0.023216,0.047274,0.003357,0.3835,-0.176763,-0.160306,0.00345,0.004957,0.001398,1.103902,0.029452,0.235217,0.00758,0.0,0.0,-0.040857,0.010983,-0.808159,0.087459,0.110242,0.041102,-0.001539,-0.001404,0.000652,0.252405,0.017511,-0.082871,0.155468,0.0,0.0,-0.022353,0.04667,-0.056157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.078307,0.033167,-0.033167,0.078307,-0.015855,0.128138,0.057597,-0.057597,-0.128138,0.015855,-0.371551,0.323579,0.371551,0.253001,0.470083,-0.062482,0.002285,0.0,0.003096,0.0,-0.075605,0.032023,-0.032023,0.075605,-0.015309,0.123718,0.05561,-0.05561,-0.123718,0.015309,-0.189923,0.312418,0.189923,0.521234,0.561455,-0.238109,0.002285,0.0,0.003096,0.0
2.33,-0.024215,-0.006945,2.92854,0.025482,0.042433,0.009521,0.392886,-0.171739,-0.168939,0.003526,0.004835,0.001394,1.065093,0.030455,0.231697,0.023242,0.0,0.0,-0.040855,0.012779,-0.769012,0.065587,0.10546,0.046103,-0.001462,-0.001334,0.000624,0.239114,0.016726,-0.079006,0.161305,0.0,0.0,-0.021794,0.047061,-0.049502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.080002,0.033885,-0.033885,0.080002,-0.016199,0.130912,0.058844,-0.058844,-0.130912,0.016199,-0.399015,0.330585,0.399015,0.243196,0.474586,-0.060979,0.002285,0.0,0.003096,0.0,-0.074606,0.031599,-0.031599,0.074606,-0.015106,0.122082,0.054875,-0.054875,-0.122082,0.015106,-0.135803,0.308286,0.135803,0.520421,0.566129,-0.236947,0.002285,0.0,0.003096,0.0
2.34,-0.02463,-0.006253,2.938984,0.026394,0.035418,0.014832,0.399311,-0.166386,-0.183772,0.003599,0.004676,0.001386,1.016298,0.031546,0.226889,0.033179,0.0,0.0,-0.040735,0.015049,-0.719666,0.047386,0.098033,0.051934,-0.001407,-0.001285,0.000604,0.229903,0.016173,-0.076297,0.166289,0.0,0.0,-0.021403,0.047326,-0.045065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.081347,0.034455,-0.034455,0.081347,-0.016471,0.133114,0.059834,-0.059834,-0.133114,0.016471,-0.414599,0.336145,0.414599,0.233394,0.476723,-0.061525,0.002285,0.0,0.003096,0.0,-0.074121,0.031394,-0.031394,0.074121,-0.015008,0.121289,0.054519,-0.054519,-0.121289,0.015008,-0.104953,0.306284,0.104953,0.516062,0.581194,-0.244756,0.002285,0.0,0.003096,0.0
2.35,-0.025104,-0.006372,2.949987,0.027249,0.033923,0.023533,0.4088,-0.164034,-0.191477,0.003641,0.004532,0.001377,0.973654,0.032334,0.222326,0.040242,0.0,0.0,-0.040522,0.017037,-0.676496,0.028549,0.096224,0.059945,-0.00135,-0.001234,0.000583,0.220229,0.015583,-0.073423,0.171348,0.0,0.0,-0.02099,0.0476,-0.040564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08251,0.034947,-0.034947,0.08251,-0.016707,0.135017,0.060689,-0.060689,-0.135017,0.016707,-0.414565,0.34095,0.414565,0.231371,0.476329,-0.061737,0.002285,0.0,0.003096,0.0,-0.074601,0.031597,-0.031597,0.074601,-0.015105,0.122074,0.054872,-0.054872,-0.122074,0.015105,-0.095924,0.308267,0.095924,0.509204,0.605915,-0.244337,0.002285,0.0,0.003096,0.0
2.36,-0.025236,-0.006173,2.960545,0.030243,0.032562,0.028711,0.413105,-0.161631,-0.200687,0.003664,0.004357,0.001364,0.923414,0.033052,0.216502,0.04643,0.0,0.0,-0.040141,0.019379,-0.625696,0.007601,0.094243,0.06718,-0.00129,-0.00118,0.000561,0.210198,0.014962,-0.070414,0.177966,0.0,0.0,-0.020557,0.04788,-0.036072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.084596,0.035831,-0.035831,0.084596,-0.017129,0.138429,0.062223,-0.062223,-0.138429,0.017129,-0.440447,0.349567,0.440447,0.220581,0.482106,-0.057634,0.002285,0.0,0.003096,0.0,-0.073339,0.031063,-0.031063,0.073339,-0.01485,0.12001,0.053944,-0.053944,-0.12001,0.01485,-0.049377,0.303054,0.049377,0.502728,0.614645,-0.251159,0.002285,0.0,0.003096,0.0
